data,sku,tipo,qtd,saldo
2024-01-04,SKU-0205,saida,-11,413
2024-01-04,SKU-0206,saida,-4,121
2024-01-04,SKU-0208,saida,-4,502
2024-01-04,SKU-0210,saida,-9,51
2024-01-04,SKU-0211,saida,-13,47
2024-01-04,SKU-0212,saida,-5,108
2024-01-04,SKU-0214,saida,-102,2189
2024-01-04,SKU-0215,saida,-9,287
2024-01-04,SKU-0218,saida,-13,100
2024-01-04,SKU-0223,saida,-1,47
2024-01-04,SKU-0228,saida,-9,466
2024-01-04,SKU-0230,saida,-24,167
2024-01-04,SKU-0233,saida,-38,86
2024-01-04,SKU-0237,saida,-4,520
2024-01-04,SKU-0238,saida,-8,114
2024-01-04,SKU-0240,saida,-8,279
2024-01-04,SKU-0244,saida,-3,66
2024-01-04,SKU-0246,saida,-9,539
2024-01-04,SKU-0247,saida,-23,314
2024-01-04,SKU-0248,saida,-17,116
2024-01-05,SKU-0002,saida,-8,377
2024-01-05,SKU-0003,saida,-10,47
2024-01-05,SKU-0004,saida,-5,46
2024-01-05,SKU-0008,saida,-23,91
2024-01-05,SKU-0013,saida,-27,243
2024-01-05,SKU-0017,saida,-13,377
2024-01-05,SKU-0019,saida,-20,80
2024-01-05,SKU-0021,saida,-2,119
2024-01-05,SKU-0023,saida,-15,10
2024-01-05,SKU-0024,saida,-53,855
2024-01-05,SKU-0026,saida,-60,569
2024-01-05,SKU-0027,saida,-23,683
2024-01-05,SKU-0033,saida,-11,93
2024-01-05,SKU-0035,saida,-24,456
2024-01-05,SKU-0036,saida,-2,46
2024-01-05,SKU-0037,saida,-9,114
2024-01-05,SKU-0039,saida,-26,371
2024-01-05,SKU-0040,saida,-12,8
2024-01-05,SKU-0045,saida,-12,743
2024-01-05,SKU-0047,saida,-16,126
2024-01-05,SKU-0048,saida,-27,275
2024-01-05,SKU-0049,saida,-20,4
2024-01-05,SKU-0051,saida,-24,562
2024-01-05,SKU-0057,saida,-4,205
2024-01-05,SKU-0059,saida,-14,138
2024-01-05,SKU-0060,saida,-2,38
2024-01-05,SKU-0064,saida,-9,38
2024-01-05,SKU-0066,saida,-53,867
2024-01-05,SKU-0069,saida,-4,129
2024-01-05,SKU-0071,saida,-33,1081
2024-01-05,SKU-0078,saida,-32,124
2024-01-05,SKU-0081,saida,-30,297
2024-01-05,SKU-0084,saida,-27,29
2024-01-05,SKU-0092,saida,-9,92
2024-01-05,SKU-0093,saida,-7,113
2024-01-05,SKU-0095,saida,-16,653
2024-01-05,SKU-0099,saida,-27,1020
2024-01-05,SKU-0100,saida,-3,45
2024-01-05,SKU-0107,saida,-3,428
2024-01-05,SKU-0109,saida,-29,62
2024-01-05,SKU-0110,saida,-12,310
2024-01-05,SKU-0111,saida,-8,28
2024-01-05,SKU-0113,saida,-57,4101
2024-01-05,SKU-0116,saida,-6,436
2024-01-05,SKU-0118,saida,-18,124
2024-01-05,SKU-0119,saida,-19,115
2024-01-05,SKU-0120,saida,-1,38
2024-01-05,SKU-0122,saida,-9,36
2024-01-05,SKU-0125,saida,-7,477
2024-01-05,SKU-0126,ajuste,-2,77
2024-01-05,SKU-0128,saida,-9,135
2024-01-05,SKU-0135,saida,-16,65
2024-01-05,SKU-0138,ajuste,-2,73
2024-01-05,SKU-0139,saida,-1,198
2024-01-05,SKU-0140,saida,-34,896
2024-01-05,SKU-0144,saida,-28,897
2024-01-05,SKU-0146,saida,-13,349
2024-01-05,SKU-0149,saida,-428,8028
2024-01-05,SKU-0150,saida,-8,358
2024-01-05,SKU-0158,saida,-30,591
2024-01-05,SKU-0159,saida,-8,30
2024-01-05,SKU-0162,saida,-19,66
2024-01-05,SKU-0165,saida,-57,771
2024-01-05,SKU-0168,saida,-15,108
2024-01-05,SKU-0169,saida,-13,62
2024-01-05,SKU-0170,saida,-41,67
2024-01-05,SKU-0172,saida,-4,36
2024-01-05,SKU-0175,saida,-13,1580
2024-01-05,SKU-0176,saida,-11,37
2024-01-05,SKU-0180,saida,-15,456
2024-01-05,SKU-0181,saida,-19,43
2024-01-05,SKU-0195,saida,-98,1868
2024-01-05,SKU-0196,saida,-9,135
2024-01-05,SKU-0198,saida,-5,76
2024-01-05,SKU-0200,saida,-3,137
2024-01-05,SKU-0203,saida,-2,91
2024-01-05,SKU-0205,saida,-18,395
2024-01-05,SKU-0208,saida,-72,430
2024-01-05,SKU-0212,saida,-12,96
2024-01-05,SKU-0214,saida,-87,2102
2024-01-05,SKU-0215,saida,-17,270
2024-01-05,SKU-0216,saida,-13,47
2024-01-05,SKU-0217,saida,-11,93
2024-01-05,SKU-0220,saida,-4,77
2024-01-05,SKU-0222,saida,-10,22
2024-01-05,SKU-0224,ajuste,-7,140
2024-01-05,SKU-0224,saida,-10,130
2024-01-05,SKU-0225,saida,-10,59
2024-01-05,SKU-0226,saida,-2,60
2024-01-05,SKU-0230,saida,-4,163
2024-01-05,SKU-0233,saida,-21,65
2024-01-05,SKU-0236,saida,-12,268
2024-01-05,SKU-0237,saida,-30,490
2024-01-05,SKU-0243,saida,-17,126
2024-01-05,SKU-0246,saida,-25,514
2024-01-05,SKU-0247,saida,-21,293
2024-01-05,SKU-0249,ajuste,-2,44
2024-01-05,SKU-0250,saida,-4,216
2024-01-06,SKU-0006,saida,-18,42
2024-01-06,SKU-0007,saida,-9,3
2024-01-06,SKU-0008,saida,-7,84
2024-01-06,SKU-0009,saida,-5,31
2024-01-06,SKU-0010,saida,-9,143
2024-01-06,SKU-0012,saida,-10,50
2024-01-06,SKU-0014,saida,-3,11
2024-01-06,SKU-0015,saida,-42,47
2024-01-06,SKU-0017,saida,-6,371
2024-01-06,SKU-0025,saida,-5,362
2024-01-06,SKU-0026,saida,-41,528
2024-01-06,SKU-0027,saida,-52,631
2024-01-06,SKU-0029,saida,-6,28
2024-01-06,SKU-0030,saida,-7,143
2024-01-06,SKU-0031,saida,-5,19
2024-01-06,SKU-0032,saida,-10,43
2024-01-06,SKU-0035,saida,-14,442
2024-01-06,SKU-0038,saida,-9,85
2024-01-06,SKU-0039,saida,-7,364
2024-01-06,SKU-0041,saida,-7,37
2024-01-06,SKU-0044,saida,-3,11
2024-01-06,SKU-0045,saida,-6,737
2024-01-06,SKU-0047,ajuste,-6,120
2024-01-06,SKU-0047,saida,-10,110
2024-01-06,SKU-0048,saida,-12,263
2024-01-06,SKU-0051,saida,-54,508
2024-01-06,SKU-0052,saida,-3,54
2024-01-06,SKU-0056,saida,-36,238
2024-01-06,SKU-0057,saida,-4,201
2024-01-06,SKU-0059,saida,-23,115
2024-01-06,SKU-0064,saida,-5,33
2024-01-06,SKU-0066,saida,-61,806
2024-01-06,SKU-0068,saida,-1,42
2024-01-06,SKU-0069,saida,-10,119
2024-01-06,SKU-0071,saida,-19,1062
2024-01-06,SKU-0072,saida,-16,26
2024-01-06,SKU-0074,saida,-74,416
2024-01-06,SKU-0078,saida,-1,123
2024-01-06,SKU-0079,saida,-6,118
2024-01-06,SKU-0081,saida,-34,263
2024-01-06,SKU-0082,saida,-4,68
2024-01-06,SKU-0086,saida,-5,55
2024-01-06,SKU-0088,saida,-3,108
2024-01-06,SKU-0089,saida,-16,7
2024-01-06,SKU-0094,saida,-4,113
2024-01-06,SKU-0095,saida,-17,636
2024-01-06,SKU-0099,saida,-30,990
2024-01-06,SKU-0102,saida,-7,149
2024-01-06,SKU-0107,saida,-2,426
2024-01-06,SKU-0110,saida,-6,304
2024-01-06,SKU-0113,saida,-149,3952
2024-01-06,SKU-0115,saida,-5,56
2024-01-06,SKU-0116,saida,-33,403
2024-01-06,SKU-0118,saida,-3,121
2024-01-06,SKU-0119,saida,-31,84
2024-01-06,SKU-0120,saida,-6,32
2024-01-06,SKU-0123,saida,-23,107
2024-01-06,SKU-0125,saida,-11,466
2024-01-06,SKU-0128,saida,-9,126
2024-01-06,SKU-0131,saida,-13,11
2024-01-06,SKU-0133,saida,-4,19
2024-01-06,SKU-0134,saida,-36,49
2024-01-06,SKU-0135,saida,-27,38
2024-01-06,SKU-0137,saida,-8,32
2024-01-06,SKU-0139,saida,-11,187
2024-01-06,SKU-0140,saida,-25,871
2024-01-06,SKU-0142,saida,-6,21
2024-01-06,SKU-0144,saida,-54,843
2024-01-06,SKU-0146,saida,-12,337
2024-01-06,SKU-0147,saida,-3,59
2024-01-06,SKU-0149,saida,-483,7545
2024-01-06,SKU-0151,ajuste,-7,17
2024-01-06,SKU-0156,saida,-7,87
2024-01-06,SKU-0158,saida,-22,569
2024-01-06,SKU-0160,saida,-13,88
2024-01-06,SKU-0161,saida,-20,96
2024-01-06,SKU-0162,saida,-6,60
2024-01-06,SKU-0164,saida,-29,280
2024-01-06,SKU-0165,saida,-31,740
2024-01-06,SKU-0169,saida,-19,43
2024-01-06,SKU-0170,saida,-6,61
2024-01-06,SKU-0171,saida,-21,65
2024-01-06,SKU-0175,saida,-73,1507
2024-01-06,SKU-0178,saida,-4,69
2024-01-06,SKU-0180,saida,-10,446
2024-01-06,SKU-0184,saida,-20,73
2024-01-06,SKU-0186,saida,-4,38
2024-01-06,SKU-0188,saida,-11,55
2024-01-06,SKU-0195,saida,-67,1801
2024-01-06,SKU-0196,saida,-23,112
2024-01-06,SKU-0200,saida,-13,124
2024-01-06,SKU-0203,saida,-38,53
2024-01-06,SKU-0205,saida,-18,377
2024-01-06,SKU-0209,saida,-15,79
2024-01-06,SKU-0211,saida,-5,42
2024-01-06,SKU-0214,saida,-91,2011
2024-01-06,SKU-0215,saida,-21,249
2024-01-06,SKU-0216,saida,-2,45
2024-01-06,SKU-0218,saida,-19,81
2024-01-06,SKU-0220,saida,-8,69
2024-01-06,SKU-0224,saida,-14,116
2024-01-06,SKU-0225,saida,-6,53
2024-01-06,SKU-0228,saida,-25,441
2024-01-06,SKU-0230,saida,-7,156
2024-01-06,SKU-0231,saida,-10,35
2024-01-06,SKU-0232,saida,-16,42
2024-01-06,SKU-0235,saida,-16,81
2024-01-06,SKU-0236,saida,-11,257
2024-01-06,SKU-0237,saida,-14,476
2024-01-06,SKU-0238,saida,-13,101
2024-01-06,SKU-0240,saida,-11,268
2024-01-06,SKU-0242,saida,-1,26
2024-01-06,SKU-0245,saida,-3,25
2024-01-06,SKU-0246,saida,-7,507
2024-01-06,SKU-0247,saida,-19,274
2024-01-06,SKU-0249,saida,-7,37
2024-01-08,SKU-0001,entrada,90,205
2024-01-08,SKU-0002,entrada,66,443
2024-01-08,SKU-0002,saida,-10,433
2024-01-08,SKU-0003,entrada,36,83
2024-01-08,SKU-0004,entrada,42,88
2024-01-08,SKU-0005,entrada,12,46
2024-01-08,SKU-0006,entrada,36,78
2024-01-08,SKU-0007,entrada,48,51
2024-01-08,SKU-0007,saida,-8,43
2024-01-08,SKU-0008,entrada,66,150
2024-01-08,SKU-0008,saida,-53,97
2024-01-08,SKU-0009,entrada,42,73
2024-01-08,SKU-0009,saida,-3,70
2024-01-08,SKU-0010,entrada,132,275
2024-01-08,SKU-0010,saida,-30,245
2024-01-08,SKU-0011,entrada,42,91
2024-01-08,SKU-0012,entrada,48,98
2024-01-08,SKU-0013,entrada,66,309
2024-01-08,SKU-0013,saida,-12,297
2024-01-08,SKU-0014,entrada,78,89
2024-01-08,SKU-0014,saida,-3,86
2024-01-08,SKU-0015,entrada,72,119
2024-01-08,SKU-0015,saida,-13,106
2024-01-08,SKU-0016,entrada,42,67
2024-01-08,SKU-0017,entrada,42,413
2024-01-08,SKU-0017,saida,-7,406
2024-01-08,SKU-0018,entrada,78,181
2024-01-08,SKU-0018,saida,-10,171
2024-01-08,SKU-0019,entrada,72,152
2024-01-08,SKU-0019,saida,-6,146
2024-01-08,SKU-0020,entrada,84,191
2024-01-08,SKU-0021,entrada,60,179
2024-01-08,SKU-0021,saida,-2,177
2024-01-08,SKU-0022,entrada,18,42
2024-01-08,SKU-0023,entrada,42,52
2024-01-08,SKU-0024,entrada,72,927
2024-01-08,SKU-0024,saida,-14,913
2024-01-08,SKU-0025,entrada,60,422
2024-01-08,SKU-0025,saida,-11,411
2024-01-08,SKU-0026,entrada,54,582
2024-01-08,SKU-0026,saida,-12,570
2024-01-08,SKU-0027,entrada,156,787
2024-01-08,SKU-0027,saida,-31,756
2024-01-08,SKU-0028,entrada,66,140
2024-01-08,SKU-0028,saida,-1,139
2024-01-08,SKU-0029,entrada,60,88
2024-01-08,SKU-0030,entrada,42,185
2024-01-08,SKU-0031,entrada,12,31
2024-01-08,SKU-0032,entrada,42,85
2024-01-08,SKU-0033,entrada,84,177
2024-01-08,SKU-0033,saida,-24,153
2024-01-08,SKU-0034,entrada,30,52
2024-01-08,SKU-0034,saida,-4,48
2024-01-08,SKU-0035,entrada,78,520
2024-01-08,SKU-0035,saida,-15,505
2024-01-08,SKU-0036,entrada,84,130
2024-01-08,SKU-0037,entrada,96,210
2024-01-08,SKU-0038,entrada,66,151
2024-01-08,SKU-0039,entrada,66,430
2024-01-08,SKU-0039,saida,-23,407
2024-01-08,SKU-0040,entrada,42,50
2024-01-08,SKU-0041,entrada,54,91
2024-01-08,SKU-0042,entrada,30,44
2024-01-08,SKU-0042,saida,-6,38
2024-01-08,SKU-0043,entrada,48,134
2024-01-08,SKU-0044,entrada,30,41
2024-01-08,SKU-0045,entrada,60,797
2024-01-08,SKU-0045,saida,-28,769
2024-01-08,SKU-0046,entrada,48,153
2024-01-08,SKU-0046,saida,-14,139
2024-01-08,SKU-0047,entrada,48,158
2024-01-08,SKU-0048,entrada,60,323
2024-01-08,SKU-0048,saida,-65,258
2024-01-08,SKU-0049,entrada,30,34
2024-01-08,SKU-0049,saida,-4,30
2024-01-08,SKU-0050,entrada,30,54
2024-01-08,SKU-0051,entrada,180,688
2024-01-08,SKU-0051,saida,-60,628
2024-01-08,SKU-0052,entrada,72,126
2024-01-08,SKU-0052,saida,-22,104
2024-01-08,SKU-0053,entrada,66,139
2024-01-08,SKU-0054,entrada,6,30
2024-01-08,SKU-0055,entrada,72,132
2024-01-08,SKU-0055,saida,-13,119
2024-01-08,SKU-0056,entrada,84,322
2024-01-08,SKU-0056,saida,-85,237
2024-01-08,SKU-0057,entrada,54,255
2024-01-08,SKU-0057,saida,-10,245
2024-01-08,SKU-0058,entrada,54,108
2024-01-08,SKU-0058,saida,-3,105
2024-01-08,SKU-0059,entrada,78,193
2024-01-08,SKU-0059,saida,-18,175
2024-01-08,SKU-0060,entrada,60,98
2024-01-08,SKU-0060,saida,-4,94
2024-01-08,SKU-0061,entrada,36,82
2024-01-08,SKU-0062,entrada,48,117
2024-01-08,SKU-0062,saida,-4,113
2024-01-08,SKU-0063,entrada,30,54
2024-01-08,SKU-0064,entrada,42,75
2024-01-08,SKU-0064,saida,-7,68
2024-01-08,SKU-0065,entrada,54,111
2024-01-08,SKU-0066,entrada,174,980
2024-01-08,SKU-0066,saida,-39,941
2024-01-08,SKU-0067,entrada,18,108
2024-01-08,SKU-0068,entrada,36,78
2024-01-08,SKU-0069,entrada,132,251
2024-01-08,SKU-0069,saida,-24,227
2024-01-08,SKU-0070,entrada,42,100
2024-01-08,SKU-0071,entrada,114,1176
2024-01-08,SKU-0072,entrada,60,86
2024-01-08,SKU-0073,entrada,18,42
2024-01-08,SKU-0074,entrada,84,500
2024-01-08,SKU-0074,saida,-6,494
2024-01-08,SKU-0075,entrada,12,36
2024-01-08,SKU-0076,entrada,42,88
2024-01-08,SKU-0076,saida,-8,80
2024-01-08,SKU-0077,entrada,42,59
2024-01-08,SKU-0077,saida,-11,48
2024-01-08,SKU-0078,entrada,60,183
2024-01-08,SKU-0078,saida,-9,174
2024-01-08,SKU-0079,entrada,120,238
2024-01-08,SKU-0079,saida,-23,215
2024-01-08,SKU-0080,entrada,42,65
2024-01-08,SKU-0080,saida,-14,51
2024-01-08,SKU-0081,entrada,60,323
2024-01-08,SKU-0081,saida,-45,278
2024-01-08,SKU-0082,entrada,6,74
2024-01-08,SKU-0083,entrada,42,54
2024-01-08,SKU-0084,entrada,54,83
2024-01-08,SKU-0084,saida,-13,70
2024-01-08,SKU-0085,entrada,60,99
2024-01-08,SKU-0085,ajuste,-3,96
2024-01-08,SKU-0086,entrada,24,79
2024-01-08,SKU-0086,saida,-7,72
2024-01-08,SKU-0087,entrada,30,54
2024-01-08,SKU-0088,entrada,54,162
2024-01-08,SKU-0089,entrada,54,61
2024-01-08,SKU-0090,entrada,108,237
2024-01-08,SKU-0090,saida,-14,223
2024-01-08,SKU-0091,entrada,72,203
2024-01-08,SKU-0091,saida,-33,170
2024-01-08,SKU-0092,entrada,72,164
2024-01-08,SKU-0093,entrada,66,179
2024-01-08,SKU-0094,entrada,114,227
2024-01-08,SKU-0094,saida,-47,180
2024-01-08,SKU-0095,entrada,168,804
2024-01-08,SKU-0095,saida,-11,793
2024-01-08,SKU-0096,entrada,48,75
2024-01-08,SKU-0097,entrada,78,539
2024-01-08,SKU-0097,saida,-18,521
2024-01-08,SKU-0098,entrada,6,54
2024-01-08,SKU-0099,entrada,144,1134
2024-01-08,SKU-0099,saida,-34,1100
2024-01-08,SKU-0100,entrada,18,63
2024-01-08,SKU-0101,entrada,18,66
2024-01-08,SKU-0102,entrada,72,221
2024-01-08,SKU-0102,saida,-11,210
2024-01-08,SKU-0103,entrada,24,60
2024-01-08,SKU-0104,entrada,6,30
2024-01-08,SKU-0105,entrada,6,30
2024-01-08,SKU-0106,entrada,36,63
2024-01-08,SKU-0107,entrada,48,474
2024-01-08,SKU-0107,saida,-25,449
2024-01-08,SKU-0108,entrada,18,48
2024-01-08,SKU-0109,entrada,60,122
2024-01-08,SKU-0110,entrada,60,364
2024-01-08,SKU-0110,saida,-64,300
2024-01-08,SKU-0111,entrada,30,58
2024-01-08,SKU-0112,entrada,48,97
2024-01-08,SKU-0113,entrada,690,4642
2024-01-08,SKU-0113,saida,-233,4409
2024-01-08,SKU-0114,entrada,108,216
2024-01-08,SKU-0114,saida,-6,210
2024-01-08,SKU-0115,entrada,48,104
2024-01-08,SKU-0115,saida,-17,87
2024-01-08,SKU-0116,entrada,66,469
2024-01-08,SKU-0116,saida,-15,454
2024-01-08,SKU-0117,entrada,18,33
2024-01-08,SKU-0117,saida,-19,14
2024-01-08,SKU-0118,entrada,114,235
2024-01-08,SKU-0118,saida,-23,212
2024-01-08,SKU-0119,entrada,114,198
2024-01-08,SKU-0119,saida,-18,180
2024-01-08,SKU-0120,entrada,60,92
2024-01-08,SKU-0121,entrada,42,70
2024-01-08,SKU-0122,entrada,66,102
2024-01-08,SKU-0123,entrada,96,203
2024-01-08,SKU-0124,entrada,60,564
2024-01-08,SKU-0125,entrada,78,544
2024-01-08,SKU-0125,saida,-23,521
2024-01-08,SKU-0126,entrada,18,95
2024-01-08,SKU-0127,entrada,30,54
2024-01-08,SKU-0128,entrada,108,234
2024-01-08,SKU-0128,saida,-26,208
2024-01-08,SKU-0129,entrada,24,43
2024-01-08,SKU-0130,entrada,12,48
2024-01-08,SKU-0131,entrada,30,41
2024-01-08,SKU-0132,entrada,48,89
2024-01-08,SKU-0133,entrada,48,67
2024-01-08,SKU-0134,entrada,72,121
2024-01-08,SKU-0134,saida,-15,106
2024-01-08,SKU-0135,entrada,78,116
2024-01-08,SKU-0136,entrada,36,103
2024-01-08,SKU-0137,entrada,84,116
2024-01-08,SKU-0137,saida,-43,73
2024-01-08,SKU-0138,entrada,48,121
2024-01-08,SKU-0138,saida,-12,109
2024-01-08,SKU-0139,entrada,84,271
2024-01-08,SKU-0139,saida,-8,263
2024-01-08,SKU-0140,entrada,192,1063
2024-01-08,SKU-0140,saida,-65,998
2024-01-08,SKU-0141,entrada,90,200
2024-01-08,SKU-0141,saida,-21,179
2024-01-08,SKU-0142,entrada,42,63
2024-01-08,SKU-0143,entrada,24,41
2024-01-08,SKU-0144,entrada,156,999
2024-01-08,SKU-0144,saida,-63,936
2024-01-08,SKU-0145,entrada,72,183
2024-01-08,SKU-0145,saida,-13,170
2024-01-08,SKU-0146,entrada,60,397
2024-01-08,SKU-0147,entrada,54,113
2024-01-08,SKU-0147,saida,-4,109
2024-01-08,SKU-0148,entrada,36,79
2024-01-08,SKU-0149,entrada,2340,9885
2024-01-08,SKU-0149,saida,-670,9215
2024-01-08,SKU-0150,entrada,96,454
2024-01-08,SKU-0150,saida,-37,417
2024-01-08,SKU-0151,entrada,12,29
2024-01-08,SKU-0152,entrada,18,36
2024-01-08,SKU-0153,entrada,66,96
2024-01-08,SKU-0154,entrada,48,78
2024-01-08,SKU-0155,entrada,24,60
2024-01-08,SKU-0156,entrada,90,177
2024-01-08,SKU-0156,saida,-16,161
2024-01-08,SKU-0157,entrada,72,114
2024-01-08,SKU-0158,entrada,66,635
2024-01-08,SKU-0158,saida,-37,598
2024-01-08,SKU-0159,entrada,54,84
2024-01-08,SKU-0160,entrada,54,142
2024-01-08,SKU-0161,entrada,36,132
2024-01-08,SKU-0162,entrada,72,132
2024-01-08,SKU-0163,entrada,42,54
2024-01-08,SKU-0163,saida,-6,48
2024-01-08,SKU-0164,entrada,54,334
2024-01-08,SKU-0164,saida,-14,320
2024-01-08,SKU-0165,entrada,210,950
2024-01-08,SKU-0165,saida,-71,879
2024-01-08,SKU-0166,entrada,12,41
2024-01-08,SKU-0167,entrada,6,34
2024-01-08,SKU-0168,entrada,72,180
2024-01-08,SKU-0168,saida,-6,174
2024-01-08,SKU-0169,entrada,48,91
2024-01-08,SKU-0169,saida,-8,83
2024-01-08,SKU-0170,entrada,84,145
2024-01-08,SKU-0170,saida,-7,138
2024-01-08,SKU-0171,entrada,60,125
2024-01-08,SKU-0171,saida,-4,121
2024-01-08,SKU-0172,entrada,78,114
2024-01-08,SKU-0173,entrada,72,158
2024-01-08,SKU-0173,saida,-9,149
2024-01-08,SKU-0174,entrada,54,91
2024-01-08,SKU-0175,entrada,216,1723
2024-01-08,SKU-0175,saida,-81,1642
2024-01-08,SKU-0176,entrada,12,49
2024-01-08,SKU-0176,saida,-4,45
2024-01-08,SKU-0177,entrada,24,58
2024-01-08,SKU-0178,entrada,54,123
2024-01-08,SKU-0179,entrada,48,79
2024-01-08,SKU-0180,entrada,48,494
2024-01-08,SKU-0180,saida,-19,475
2024-01-08,SKU-0181,entrada,54,97
2024-01-08,SKU-0181,saida,-31,66
2024-01-08,SKU-0182,entrada,24,30
2024-01-08,SKU-0183,entrada,24,48
2024-01-08,SKU-0184,entrada,60,133
2024-01-08,SKU-0184,saida,-44,89
2024-01-08,SKU-0185,entrada,36,60
2024-01-08,SKU-0186,entrada,66,104
2024-01-08,SKU-0187,entrada,90,191
2024-01-08,SKU-0188,entrada,78,133
2024-01-08,SKU-0188,saida,-3,130
2024-01-08,SKU-0189,entrada,60,133
2024-01-08,SKU-0190,entrada,6,54
2024-01-08,SKU-0191,entrada,42,70
2024-01-08,SKU-0192,entrada,72,106
2024-01-08,SKU-0192,saida,-4,102
2024-01-08,SKU-0193,entrada,48,80
2024-01-08,SKU-0194,entrada,48,77
2024-01-08,SKU-0195,entrada,348,2149
2024-01-08,SKU-0195,saida,-107,2042
2024-01-08,SKU-0196,entrada,120,232
2024-01-08,SKU-0196,saida,-33,199
2024-01-08,SKU-0197,entrada,12,48
2024-01-08,SKU-0198,entrada,12,88
2024-01-08,SKU-0199,entrada,42,80
2024-01-08,SKU-0200,entrada,138,262
2024-01-08,SKU-0200,saida,-6,256
2024-01-08,SKU-0201,entrada,18,100
2024-01-08,SKU-0202,entrada,108,262
2024-01-08,SKU-0202,saida,-11,251
2024-01-08,SKU-0203,entrada,66,119
2024-01-08,SKU-0203,saida,-28,91
2024-01-08,SKU-0204,entrada,60,231
2024-01-08,SKU-0204,saida,-38,193
2024-01-08,SKU-0205,entrada,66,443
2024-01-08,SKU-0205,saida,-2,441
2024-01-08,SKU-0206,entrada,126,247
2024-01-08,SKU-0206,saida,-6,241
2024-01-08,SKU-0207,entrada,66,149
2024-01-08,SKU-0207,saida,-15,134
2024-01-08,SKU-0208,entrada,72,502
2024-01-08,SKU-0208,saida,-21,481
2024-01-08,SKU-0209,entrada,72,151
2024-01-08,SKU-0210,entrada,54,105
2024-01-08,SKU-0211,entrada,60,102
2024-01-08,SKU-0211,saida,-17,85
2024-01-08,SKU-0212,entrada,102,198
2024-01-08,SKU-0212,saida,-7,191
2024-01-08,SKU-0213,entrada,42,71
2024-01-08,SKU-0213,saida,-1,70
2024-01-08,SKU-0214,entrada,396,2407
2024-01-08,SKU-0214,saida,-183,2224
2024-01-08,SKU-0215,entrada,48,297
2024-01-08,SKU-0215,saida,-52,245
2024-01-08,SKU-0216,entrada,24,69
2024-01-08,SKU-0217,entrada,84,177
2024-01-08,SKU-0217,saida,-20,157
2024-01-08,SKU-0218,entrada,114,195
2024-01-08,SKU-0218,saida,-9,186
2024-01-08,SKU-0219,entrada,18,66
2024-01-08,SKU-0220,entrada,36,105
2024-01-08,SKU-0221,entrada,48,77
2024-01-08,SKU-0222,entrada,24,46
2024-01-08,SKU-0223,entrada,24,71
2024-01-08,SKU-0224,entrada,120,236
2024-01-08,SKU-0225,entrada,48,101
2024-01-08,SKU-0226,entrada,36,96
2024-01-08,SKU-0226,saida,-18,78
2024-01-08,SKU-0227,entrada,30,92
2024-01-08,SKU-0228,entrada,72,513
2024-01-08,SKU-0228,saida,-29,484
2024-01-08,SKU-0229,entrada,42,86
2024-01-08,SKU-0230,entrada,84,240
2024-01-08,SKU-0230,saida,-14,226
2024-01-08,SKU-0231,entrada,60,95
2024-01-08,SKU-0232,entrada,42,84
2024-01-08,SKU-0233,entrada,114,179
2024-01-08,SKU-0234,entrada,42,102
2024-01-08,SKU-0234,saida,-3,99
2024-01-08,SKU-0235,entrada,72,153
2024-01-08,SKU-0235,saida,-23,130
2024-01-08,SKU-0236,entrada,48,305
2024-01-08,SKU-0236,saida,-9,296
2024-01-08,SKU-0237,entrada,96,572
2024-01-08,SKU-0237,saida,-29,543
2024-01-08,SKU-0238,entrada,84,185
2024-01-08,SKU-0238,saida,-9,176
2024-01-08,SKU-0239,entrada,66,112
2024-01-08,SKU-0240,entrada,48,316
2024-01-08,SKU-0240,saida,-14,302
2024-01-08,SKU-0241,entrada,48,73
2024-01-08,SKU-0242,entrada,42,68
2024-01-08,SKU-0243,entrada,108,234
2024-01-08,SKU-0243,saida,-17,217
2024-01-08,SKU-0244,entrada,42,108
2024-01-08,SKU-0245,entrada,42,67
2024-01-08,SKU-0246,entrada,66,573
2024-01-08,SKU-0246,saida,-21,552
2024-01-08,SKU-0247,entrada,48,322
2024-01-08,SKU-0247,saida,-30,292
2024-01-08,SKU-0248,entrada,48,164
2024-01-08,SKU-0249,entrada,42,79
2024-01-08,SKU-0250,entrada,54,270
2024-01-09,SKU-0001,saida,-14,191
2024-01-09,SKU-0008,saida,-7,90
2024-01-09,SKU-0010,saida,-10,235
2024-01-09,SKU-0013,saida,-22,275
2024-01-09,SKU-0015,saida,-8,98
2024-01-09,SKU-0019,saida,-4,142
2024-01-09,SKU-0024,saida,-17,896
2024-01-09,SKU-0027,saida,-16,740
2024-01-09,SKU-0029,saida,-1,87
2024-01-09,SKU-0033,saida,-12,141
2024-01-09,SKU-0035,saida,-28,477
2024-01-09,SKU-0037,saida,-17,193
2024-01-09,SKU-0039,saida,-20,387
2024-01-09,SKU-0040,saida,-10,40
2024-01-09,SKU-0041,saida,-15,76
2024-01-09,SKU-0043,saida,-7,127
2024-01-09,SKU-0047,saida,-24,134
2024-01-09,SKU-0048,saida,-3,255
2024-01-09,SKU-0051,saida,-14,614
2024-01-09,SKU-0052,saida,-8,96
2024-01-09,SKU-0053,saida,-14,125
2024-01-09,SKU-0055,saida,-10,109
2024-01-09,SKU-0056,saida,-13,224
2024-01-09,SKU-0057,saida,-13,232
2024-01-09,SKU-0059,saida,-6,169
2024-01-09,SKU-0066,saida,-65,876
