id,cliente_id,vendedor_id,data,status
812,106,12,2024-01-13,entregue
813,108,7,2024-01-13,entregue
814,132,7,2024-01-13,entregue
815,156,1,2024-01-13,entregue
816,191,4,2024-01-13,entregue
817,213,5,2024-01-13,entregue
818,218,10,2024-01-13,entregue
819,226,10,2024-01-13,entregue
820,229,8,2024-01-13,entregue
821,233,11,2024-01-13,entregue
822,243,7,2024-01-13,entregue
823,272,2,2024-01-13,entregue
824,293,11,2024-01-13,entregue
825,306,5,2024-01-13,entregue
826,309,3,2024-01-13,entregue
827,316,6,2024-01-13,cancelado
828,332,8,2024-01-13,entregue
829,346,12,2024-01-13,entregue
830,347,9,2024-01-13,entregue
831,367,2,2024-01-13,entregue
832,404,3,2024-01-13,entregue
833,417,10,2024-01-13,entregue
834,417,10,2024-01-13,entregue
835,438,1,2024-01-13,entregue
836,440,11,2024-01-13,entregue
837,465,11,2024-01-13,entregue
838,490,8,2024-01-13,cancelado
839,557,2,2024-01-13,cancelado
840,598,9,2024-01-13,entregue
841,598,9,2024-01-13,entregue
842,643,9,2024-01-13,entregue
843,664,1,2024-01-13,entregue
844,691,8,2024-01-13,entregue
845,699,7,2024-01-13,entregue
846,743,4,2024-01-13,entregue
847,747,12,2024-01-13,entregue
848,823,10,2024-01-13,entregue
849,824,10,2024-01-13,entregue
850,828,4,2024-01-13,entregue
851,875,4,2024-01-13,entregue
852,881,12,2024-01-13,entregue
853,927,11,2024-01-13,entregue
854,931,9,2024-01-13,entregue
855,935,7,2024-01-13,entregue
856,960,4,2024-01-13,entregue
857,971,12,2024-01-13,entregue
858,1009,7,2024-01-13,entregue
859,1009,7,2024-01-13,entregue
860,1017,11,2024-01-13,entregue
861,1071,7,2024-01-13,entregue
862,1086,2,2024-01-13,entregue
863,1153,2,2024-01-13,entregue
864,1166,7,2024-01-13,entregue
865,1168,3,2024-01-13,entregue
866,36,7,2024-01-15,entregue
867,42,12,2024-01-15,entregue
868,43,5,2024-01-15,entregue
869,51,6,2024-01-15,entregue
870,54,12,2024-01-15,entregue
871,54,12,2024-01-15,entregue
872,67,7,2024-01-15,entregue
873,79,11,2024-01-15,entregue
874,82,12,2024-01-15,entregue
875,89,11,2024-01-15,entregue
876,97,1,2024-01-15,entregue
877,97,1,2024-01-15,entregue
878,125,5,2024-01-15,entregue
879,132,7,2024-01-15,entregue
880,139,9,2024-01-15,entregue
881,140,2,2024-01-15,entregue
882,141,12,2024-01-15,entregue
883,145,7,2024-01-15,entregue
884,145,7,2024-01-15,entregue
885,153,7,2024-01-15,entregue
886,160,6,2024-01-15,entregue
887,164,10,2024-01-15,entregue
888,181,2,2024-01-15,entregue
889,181,2,2024-01-15,entregue
890,184,10,2024-01-15,entregue
891,185,11,2024-01-15,entregue
892,201,4,2024-01-15,entregue
893,205,1,2024-01-15,entregue
894,211,11,2024-01-15,entregue
895,214,2,2024-01-15,entregue
896,230,11,2024-01-15,entregue
897,233,11,2024-01-15,entregue
898,234,11,2024-01-15,entregue
899,234,11,2024-01-15,entregue
900,239,6,2024-01-15,entregue
901,240,6,2024-01-15,entregue
902,247,10,2024-01-15,entregue
903,254,3,2024-01-15,entregue
904,260,2,2024-01-15,entregue
905,270,3,2024-01-15,entregue
906,299,2,2024-01-15,entregue
907,302,11,2024-01-15,entregue
908,310,9,2024-01-15,entregue
909,317,4,2024-01-15,entregue
910,318,10,2024-01-15,entregue
911,324,2,2024-01-15,entregue
912,326,5,2024-01-15,entregue
913,332,8,2024-01-15,entregue
914,344,2,2024-01-15,entregue
915,344,2,2024-01-15,entregue
916,372,12,2024-01-15,entregue
917,384,11,2024-01-15,entregue
918,386,10,2024-01-15,entregue
919,387,4,2024-01-15,entregue
920,391,1,2024-01-15,entregue
921,411,3,2024-01-15,entregue
922,418,7,2024-01-15,entregue
923,418,7,2024-01-15,entregue
924,425,5,2024-01-15,entregue
925,428,12,2024-01-15,entregue
926,431,4,2024-01-15,entregue
927,445,8,2024-01-15,entregue
928,450,6,2024-01-15,entregue
929,452,10,2024-01-15,entregue
930,473,2,2024-01-15,entregue
931,475,9,2024-01-15,entregue
932,481,3,2024-01-15,entregue
933,484,3,2024-01-15,entregue
934,531,7,2024-01-15,entregue
935,554,10,2024-01-15,entregue
936,558,2,2024-01-15,entregue
937,566,2,2024-01-15,entregue
938,574,2,2024-01-15,entregue
939,582,2,2024-01-15,entregue
940,584,7,2024-01-15,entregue
941,584,7,2024-01-15,entregue
942,591,6,2024-01-15,entregue
943,594,5,2024-01-15,entregue
944,596,1,2024-01-15,entregue
945,608,8,2024-01-15,entregue
946,608,8,2024-01-15,entregue
947,609,3,2024-01-15,entregue
948,622,1,2024-01-15,entregue
949,648,12,2024-01-15,entregue
950,653,11,2024-01-15,entregue
951,656,12,2024-01-15,entregue
952,664,1,2024-01-15,entregue
953,672,6,2024-01-15,entregue
954,672,6,2024-01-15,entregue
955,705,2,2024-01-15,entregue
956,705,2,2024-01-15,entregue
957,728,6,2024-01-15,entregue
958,734,1,2024-01-15,entregue
959,735,6,2024-01-15,entregue
960,747,12,2024-01-15,entregue
961,752,3,2024-01-15,entregue
962,763,7,2024-01-15,entregue
963,779,4,2024-01-15,entregue
964,781,7,2024-01-15,cancelado
965,783,2,2024-01-15,entregue
966,791,4,2024-01-15,entregue
967,809,10,2024-01-15,entregue
968,814,11,2024-01-15,entregue
969,817,2,2024-01-15,entregue
970,835,11,2024-01-15,entregue
971,839,4,2024-01-15,entregue
972,839,4,2024-01-15,entregue
973,845,5,2024-01-15,entregue
974,866,11,2024-01-15,entregue
975,873,11,2024-01-15,entregue
976,873,11,2024-01-15,cancelado
977,887,2,2024-01-15,entregue
978,895,11,2024-01-15,entregue
979,895,11,2024-01-15,entregue
980,897,9,2024-01-15,entregue
981,905,10,2024-01-15,entregue
982,912,1,2024-01-15,entregue
983,912,1,2024-01-15,entregue
984,912,1,2024-01-15,entregue
985,931,9,2024-01-15,entregue
986,932,12,2024-01-15,entregue
987,942,8,2024-01-15,entregue
988,943,10,2024-01-15,entregue
989,948,3,2024-01-15,entregue
990,951,6,2024-01-15,entregue
991,951,6,2024-01-15,entregue
992,959,3,2024-01-15,entregue
993,960,4,2024-01-15,entregue
994,965,4,2024-01-15,entregue
995,975,6,2024-01-15,entregue
996,975,6,2024-01-15,entregue
997,977,7,2024-01-15,entregue
998,1014,4,2024-01-15,entregue
999,1016,1,2024-01-15,entregue
1000,1028,6,2024-01-15,entregue
1001,1037,3,2024-01-15,entregue
1002,1040,7,2024-01-15,entregue
1003,1040,7,2024-01-15,entregue
1004,1044,3,2024-01-15,entregue
1005,1058,1,2024-01-15,entregue
1006,1080,12,2024-01-15,entregue
1007,1083,6,2024-01-15,entregue
1008,1083,6,2024-01-15,entregue
1009,1104,4,2024-01-15,entregue
1010,1126,7,2024-01-15,entregue
1011,1141,6,2024-01-15,entregue
1012,1174,11,2024-01-15,entregue
1013,1177,12,2024-01-15,entregue
1014,1191,2,2024-01-15,entregue
1015,8,7,2024-01-16,entregue
1016,42,12,2024-01-16,entregue
1017,81,11,2024-01-16,entregue
1018,117,11,2024-01-16,entregue
1019,157,12,2024-01-16,entregue
1020,159,11,2024-01-16,entregue
1021,174,6,2024-01-16,entregue
1022,185,11,2024-01-16,entregue
1023,186,4,2024-01-16,entregue
1024,194,10,2024-01-16,cancelado
1025,194,10,2024-01-16,entregue
1026,194,10,2024-01-16,entregue
1027,203,7,2024-01-16,entregue
1028,242,7,2024-01-16,entregue
1029,244,11,2024-01-16,cancelado
1030,262,1,2024-01-16,entregue
1031,269,11,2024-01-16,entregue
1032,269,11,2024-01-16,entregue
1033,283,10,2024-01-16,entregue
1034,289,12,2024-01-16,entregue
1035,302,11,2024-01-16,entregue
1036,375,6,2024-01-16,entregue
1037,414,12,2024-01-16,entregue
1038,417,10,2024-01-16,entregue
1039,426,7,2024-01-16,entregue
1040,485,11,2024-01-16,entregue
1041,529,3,2024-01-16,entregue
1042,560,6,2024-01-16,entregue
1043,561,3,2024-01-16,entregue
1044,622,1,2024-01-16,entregue
1045,627,7,2024-01-16,entregue
1046,629,11,2024-01-16,entregue
1047,650,3,2024-01-16,entregue
1048,660,2,2024-01-16,entregue
1049,688,1,2024-01-16,entregue
1050,748,2,2024-01-16,entregue
1051,768,6,2024-01-16,entregue
1052,825,7,2024-01-16,entregue
1053,839,4,2024-01-16,entregue
1054,851,10,2024-01-16,entregue
1055,905,10,2024-01-16,entregue
1056,905,10,2024-01-16,entregue
1057,911,4,2024-01-16,entregue
1058,933,6,2024-01-16,entregue
1059,951,6,2024-01-16,entregue
1060,959,3,2024-01-16,entregue
1061,999,7,2024-01-16,entregue
1062,1018,11,2024-01-16,entregue
1063,1037,3,2024-01-16,entregue
1064,1046,2,2024-01-16,entregue
1065,1071,7,2024-01-16,entregue
1066,1170,6,2024-01-16,entregue
1067,1196,2,2024-01-16,cancelado
1068,25,11,2024-01-17,entregue
1069,51,6,2024-01-17,entregue
1070,76,4,2024-01-17,entregue
1071,113,2,2024-01-17,entregue
1072,160,6,2024-01-17,entregue
1073,180,10,2024-01-17,entregue
1074,232,8,2024-01-17,entregue
1075,242,7,2024-01-17,entregue
1076,305,12,2024-01-17,entregue
1077,324,2,2024-01-17,entregue
1078,366,7,2024-01-17,entregue
1079,367,2,2024-01-17,entregue
1080,375,6,2024-01-17,entregue
1081,427,2,2024-01-17,entregue
1082,430,12,2024-01-17,entregue
1083,433,3,2024-01-17,entregue
1084,454,2,2024-01-17,entregue
1085,490,8,2024-01-17,entregue
1086,496,1,2024-01-17,entregue
1087,497,7,2024-01-17,entregue
1088,533,12,2024-01-17,entregue
1089,548,4,2024-01-17,entregue
1090,555,4,2024-01-17,entregue
1091,558,2,2024-01-17,entregue
1092,567,8,2024-01-17,entregue
1093,570,1,2024-01-17,entregue
1094,582,2,2024-01-17,entregue
1095,615,11,2024-01-17,entregue
1096,639,6,2024-01-17,entregue
1097,662,9,2024-01-17,entregue
1098,662,9,2024-01-17,entregue
1099,672,6,2024-01-17,entregue
1100,721,12,2024-01-17,entregue
1101,757,5,2024-01-17,entregue
1102,761,5,2024-01-17,entregue
1103,762,11,2024-01-17,entregue
1104,768,6,2024-01-17,entregue
1105,772,2,2024-01-17,entregue
1106,775,8,2024-01-17,entregue
1107,781,7,2024-01-17,entregue
1108,803,12,2024-01-17,entregue
1109,816,12,2024-01-17,entregue
1110,825,7,2024-01-17,entregue
1111,839,4,2024-01-17,entregue
1112,852,12,2024-01-17,entregue
1113,893,5,2024-01-17,entregue
1114,915,5,2024-01-17,cancelado
1115,940,11,2024-01-17,entregue
1116,940,11,2024-01-17,entregue
1117,974,6,2024-01-17,entregue
1118,974,6,2024-01-17,entregue
1119,980,11,2024-01-17,entregue
1120,1016,1,2024-01-17,entregue
1121,1080,12,2024-01-17,entregue
1122,1141,6,2024-01-17,entregue
1123,1165,11,2024-01-17,entregue
1124,1169,11,2024-01-17,entregue
1125,1181,6,2024-01-17,entregue
1126,1186,11,2024-01-17,entregue
1127,4,12,2024-01-18,entregue
1128,32,5,2024-01-18,entregue
1129,41,2,2024-01-18,entregue
1130,46,1,2024-01-18,entregue
1131,62,11,2024-01-18,entregue
1132,97,1,2024-01-18,entregue
1133,104,2,2024-01-18,entregue
1134,106,12,2024-01-18,entregue
1135,113,2,2024-01-18,entregue
1136,119,8,2024-01-18,entregue
1137,135,8,2024-01-18,entregue
1138,171,9,2024-01-18,entregue
1139,173,5,2024-01-18,entregue
1140,178,6,2024-01-18,entregue
1141,194,10,2024-01-18,entregue
1142,195,9,2024-01-18,entregue
1143,208,10,2024-01-18,entregue
1144,219,4,2024-01-18,entregue
1145,236,6,2024-01-18,entregue
1146,270,3,2024-01-18,entregue
1147,272,2,2024-01-18,entregue
1148,291,3,2024-01-18,entregue
1149,311,10,2024-01-18,entregue
1150,344,2,2024-01-18,entregue
1151,386,10,2024-01-18,entregue
1152,405,11,2024-01-18,entregue
1153,413,1,2024-01-18,entregue
1154,418,7,2024-01-18,entregue
1155,431,4,2024-01-18,entregue
1156,435,2,2024-01-18,entregue
1157,442,10,2024-01-18,entregue
1158,447,9,2024-01-18,entregue
1159,450,6,2024-01-18,entregue
1160,463,3,2024-01-18,entregue
1161,481,3,2024-01-18,entregue
1162,491,12,2024-01-18,entregue
1163,515,2,2024-01-18,entregue
1164,529,3,2024-01-18,entregue
1165,549,7,2024-01-18,entregue
1166,551,7,2024-01-18,entregue
1167,577,6,2024-01-18,entregue
1168,604,11,2024-01-18,entregue
1169,604,11,2024-01-18,entregue
1170,605,9,2024-01-18,entregue
1171,620,12,2024-01-18,entregue
1172,633,7,2024-01-18,entregue
1173,634,2,2024-01-18,entregue
1174,651,11,2024-01-18,entregue
1175,671,11,2024-01-18,entregue
1176,688,1,2024-01-18,entregue
1177,688,1,2024-01-18,cancelado
1178,690,5,2024-01-18,entregue
1179,698,5,2024-01-18,entregue
1180,706,10,2024-01-18,entregue
1181,722,1,2024-01-18,entregue
1182,724,11,2024-01-18,entregue
1183,746,7,2024-01-18,cancelado
1184,792,1,2024-01-18,entregue
1185,847,5,2024-01-18,entregue
1186,859,3,2024-01-18,entregue
1187,868,7,2024-01-18,entregue
1188,876,7,2024-01-18,entregue
1189,887,2,2024-01-18,entregue
1190,893,5,2024-01-18,entregue
1191,893,5,2024-01-18,entregue
1192,901,4,2024-01-18,entregue
1193,930,6,2024-01-18,entregue
1194,930,6,2024-01-18,entregue
1195,950,8,2024-01-18,entregue
1196,999,7,2024-01-18,entregue
1197,1009,7,2024-01-18,entregue
1198,1015,9,2024-01-18,entregue
1199,1021,1,2024-01-18,entregue
1200,1040,7,2024-01-18,entregue
1201,1046,2,2024-01-18,entregue
1202,1046,2,2024-01-18,entregue
1203,1069,2,2024-01-18,entregue
1204,1072,10,2024-01-18,entregue
1205,1107,7,2024-01-18,entregue
1206,1129,4,2024-01-18,entregue
1207,1163,1,2024-01-18,entregue
1208,1165,11,2024-01-18,entregue
1209,1168,3,2024-01-18,entregue
1210,1190,3,2024-01-18,entregue
1211,10,5,2024-01-19,entregue
1212,12,11,2024-01-19,entregue
1213,42,12,2024-01-19,entregue
1214,49,8,2024-01-19,entregue
1215,101,12,2024-01-19,entregue
1216,108,7,2024-01-19,entregue
1217,119,8,2024-01-19,entregue
1218,127,3,2024-01-19,entregue
1219,134,4,2024-01-19,entregue
1220,141,12,2024-01-19,entregue
1221,153,7,2024-01-19,entregue
1222,160,6,2024-01-19,entregue
1223,178,6,2024-01-19,entregue
1224,193,11,2024-01-19,entregue
1225,199,2,2024-01-19,entregue
1226,201,4,2024-01-19,entregue
1227,227,12,2024-01-19,entregue
1228,234,11,2024-01-19,entregue
1229,260,2,2024-01-19,entregue
1230,272,2,2024-01-19,entregue
1231,298,2,2024-01-19,entregue
1232,315,2,2024-01-19,entregue
1233,318,10,2024-01-19,entregue
1234,350,7,2024-01-19,cancelado
1235,351,10,2024-01-19,entregue
1236,410,10,2024-01-19,entregue
1237,438,1,2024-01-19,entregue
1238,452,10,2024-01-19,entregue
1239,472,8,2024-01-19,entregue
1240,481,3,2024-01-19,entregue
1241,496,1,2024-01-19,entregue
1242,579,11,2024-01-19,entregue
1243,602,8,2024-01-19,entregue
1244,616,12,2024-01-19,entregue
1245,669,11,2024-01-19,entregue
1246,722,1,2024-01-19,entregue
1247,722,1,2024-01-19,entregue
1248,766,4,2024-01-19,entregue
1249,791,4,2024-01-19,entregue
1250,828,4,2024-01-19,entregue
1251,837,11,2024-01-19,entregue
1252,839,4,2024-01-19,entregue
1253,853,11,2024-01-19,entregue
1254,860,12,2024-01-19,entregue
1255,865,7,2024-01-19,entregue
1256,866,11,2024-01-19,entregue
1257,930,6,2024-01-19,entregue
1258,931,9,2024-01-19,entregue
1259,953,4,2024-01-19,entregue
1260,954,9,2024-01-19,entregue
1261,958,10,2024-01-19,entregue
1262,980,11,2024-01-19,entregue
1263,987,2,2024-01-19,entregue
1264,1030,2,2024-01-19,entregue
1265,1039,5,2024-01-19,entregue
1266,1046,2,2024-01-19,entregue
1267,1076,3,2024-01-19,entregue
1268,1083,6,2024-01-19,entregue
1269,1105,9,2024-01-19,cancelado
1270,1112,2,2024-01-19,entregue
1271,1128,2,2024-01-19,entregue
1272,1131,11,2024-01-19,entregue
1273,1131,11,2024-01-19,entregue
1274,1168,3,2024-01-19,entregue
1275,13,6,2024-01-20,entregue
1276,14,7,2024-01-20,entregue
1277,53,7,2024-01-20,entregue
1278,70,5,2024-01-20,entregue
1279,72,1,2024-01-20,entregue
1280,74,4,2024-01-20,entregue
1281,93,6,2024-01-20,entregue
1282,106,12,2024-01-20,entregue
1283,120,3,2024-01-20,entregue
1284,126,1,2024-01-20,entregue
1285,132,7,2024-01-20,entregue
1286,160,6,2024-01-20,entregue
1287,296,10,2024-01-20,entregue
1288,297,5,2024-01-20,entregue
1289,304,9,2024-01-20,entregue
1290,336,11,2024-01-20,entregue
1291,356,3,2024-01-20,entregue
1292,388,8,2024-01-20,entregue
1293,391,1,2024-01-20,entregue
1294,397,5,2024-01-20,entregue
1295,442,10,2024-01-20,entregue
1296,445,8,2024-01-20,entregue
1297,450,6,2024-01-20,entregue
1298,483,10,2024-01-20,entregue
1299,484,3,2024-01-20,entregue
1300,488,6,2024-01-20,entregue
1301,514,12,2024-01-20,entregue
1302,518,8,2024-01-20,entregue
1303,529,3,2024-01-20,entregue
1304,562,10,2024-01-20,entregue
1305,581,1,2024-01-20,entregue
1306,594,5,2024-01-20,entregue
1307,599,1,2024-01-20,entregue
1308,629,11,2024-01-20,entregue
1309,637,9,2024-01-20,entregue
1310,660,2,2024-01-20,entregue
1311,660,2,2024-01-20,entregue
1312,666,10,2024-01-20,entregue
1313,667,4,2024-01-20,entregue
1314,672,6,2024-01-20,entregue
1315,689,8,2024-01-20,entregue
1316,725,4,2024-01-20,entregue
1317,728,6,2024-01-20,cancelado
1318,791,4,2024-01-20,entregue
1319,806,7,2024-01-20,entregue
1320,822,1,2024-01-20,entregue
1321,824,10,2024-01-20,entregue
1322,894,2,2024-01-20,entregue
1323,899,1,2024-01-20,entregue
1324,912,1,2024-01-20,entregue
1325,951,6,2024-01-20,entregue
1326,959,3,2024-01-20,entregue
1327,1015,9,2024-01-20,entregue
1328,1016,1,2024-01-20,entregue
1329,1064,1,2024-01-20,entregue
1330,1086,2,2024-01-20,entregue
1331,1118,5,2024-01-20,cancelado
1332,1167,7,2024-01-20,entregue
1333,4,12,2024-01-22,entregue
1334,8,7,2024-01-22,entregue
1335,14,7,2024-01-22,entregue
1336,18,5,2024-01-22,entregue
1337,25,11,2024-01-22,entregue
1338,57,9,2024-01-22,entregue
1339,74,4,2024-01-22,entregue
1340,76,4,2024-01-22,entregue
1341,82,12,2024-01-22,entregue
1342,87,7,2024-01-22,entregue
1343,98,1,2024-01-22,entregue
1344,101,12,2024-01-22,entregue
1345,113,2,2024-01-22,entregue
1346,134,4,2024-01-22,entregue
1347,147,6,2024-01-22,entregue
1348,160,6,2024-01-22,entregue
1349,160,6,2024-01-22,cancelado
1350,160,6,2024-01-22,entregue
1351,178,6,2024-01-22,entregue
1352,184,10,2024-01-22,entregue
1353,187,2,2024-01-22,entregue
1354,187,2,2024-01-22,entregue
1355,218,10,2024-01-22,entregue
1356,225,3,2024-01-22,entregue
1357,229,8,2024-01-22,entregue
1358,243,7,2024-01-22,entregue
1359,252,4,2024-01-22,entregue
1360,257,5,2024-01-22,entregue
1361,260,2,2024-01-22,entregue
1362,282,10,2024-01-22,entregue
1363,289,12,2024-01-22,entregue
1364,316,6,2024-01-22,entregue
1365,318,10,2024-01-22,entregue
1366,327,3,2024-01-22,entregue
1367,327,3,2024-01-22,entregue
1368,336,11,2024-01-22,entregue
1369,342,8,2024-01-22,entregue
1370,355,2,2024-01-22,entregue
1371,372,12,2024-01-22,entregue
1372,374,8,2024-01-22,entregue
1373,375,6,2024-01-22,entregue
1374,391,1,2024-01-22,entregue
1375,393,9,2024-01-22,entregue
1376,403,10,2024-01-22,entregue
1377,410,10,2024-01-22,entregue
1378,414,12,2024-01-22,entregue
1379,418,7,2024-01-22,entregue
1380,418,7,2024-01-22,entregue
1381,423,11,2024-01-22,entregue
1382,424,11,2024-01-22,entregue
1383,427,2,2024-01-22,entregue
1384,438,1,2024-01-22,cancelado
1385,438,1,2024-01-22,entregue
1386,454,2,2024-01-22,entregue
1387,467,7,2024-01-22,entregue
1388,475,9,2024-01-22,entregue
1389,477,1,2024-01-22,entregue
1390,487,10,2024-01-22,entregue
1391,491,12,2024-01-22,entregue
1392,492,6,2024-01-22,entregue
1393,522,11,2024-01-22,entregue
1394,534,7,2024-01-22,entregue
1395,535,8,2024-01-22,entregue
1396,545,11,2024-01-22,entregue
1397,562,10,2024-01-22,entregue
1398,574,2,2024-01-22,entregue
1399,582,2,2024-01-22,cancelado
1400,590,12,2024-01-22,entregue
1401,607,6,2024-01-22,entregue
1402,610,1,2024-01-22,entregue
1403,622,1,2024-01-22,entregue
1404,640,7,2024-01-22,entregue
1405,643,9,2024-01-22,entregue
1406,657,3,2024-01-22,entregue
1407,669,11,2024-01-22,entregue
1408,669,11,2024-01-22,entregue
1409,725,4,2024-01-22,entregue
1410,725,4,2024-01-22,entregue
1411,780,2,2024-01-22,cancelado
1412,783,2,2024-01-22,entregue
1413,792,1,2024-01-22,entregue
1414,794,2,2024-01-22,entregue
1415,795,5,2024-01-22,entregue
1416,807,4,2024-01-22,entregue
1417,814,11,2024-01-22,entregue
1418,823,10,2024-01-22,entregue
1419,840,6,2024-01-22,cancelado
1420,840,6,2024-01-22,entregue
1421,853,11,2024-01-22,entregue
1422,860,12,2024-01-22,entregue
1423,887,2,2024-01-22,entregue
1424,889,12,2024-01-22,entregue
1425,890,4,2024-01-22,entregue
1426,892,6,2024-01-22,entregue
1427,896,3,2024-01-22,entregue
1428,911,4,2024-01-22,entregue
1429,921,7,2024-01-22,entregue
1430,959,3,2024-01-22,entregue
1431,960,4,2024-01-22,entregue
1432,994,1,2024-01-22,entregue
1433,1001,7,2024-01-22,entregue
1434,1014,4,2024-01-22,entregue
1435,1040,7,2024-01-22,entregue
1436,1050,9,2024-01-22,entregue
1437,1050,9,2024-01-22,entregue
1438,1065,7,2024-01-22,entregue
1439,1071,7,2024-01-22,entregue
1440,1083,6,2024-01-22,entregue
1441,1118,5,2024-01-22,entregue
1442,1124,10,2024-01-22,entregue
1443,1129,4,2024-01-22,entregue
1444,1137,11,2024-01-22,entregue
1445,1138,7,2024-01-22,entregue
1446,1139,7,2024-01-22,entregue
1447,1139,7,2024-01-22,entregue
1448,1141,6,2024-01-22,entregue
1449,1144,7,2024-01-22,entregue
1450,1167,7,2024-01-22,entregue
1451,1175,4,2024-01-22,entregue
1452,1200,8,2024-01-22,entregue
1453,14,7,2024-01-23,entregue
1454,31,9,2024-01-23,entregue
1455,49,8,2024-01-23,entregue
1456,61,12,2024-01-23,entregue
1457,95,5,2024-01-23,entregue
1458,99,10,2024-01-23,entregue
1459,127,3,2024-01-23,entregue
1460,132,7,2024-01-23,entregue
1461,151,6,2024-01-23,entregue
1462,162,11,2024-01-23,entregue
1463,180,10,2024-01-23,entregue
1464,183,8,2024-01-23,entregue
1465,193,11,2024-01-23,entregue
1466,194,10,2024-01-23,entregue
1467,200,4,2024-01-23,entregue
1468,288,7,2024-01-23,entregue
